Facility_Name,ODRSF_facility_type,Prov_Terr,Latitude,Longitude
Mckinley Park,sports field,on,45.35110136,-75.92354635
Mckinnon,sports field,on,43.54994739,-79.7331265
Mclennan Bike Park,sports field,on,43.4199359,-80.48896081
Mclennan Park Basketball Court 1,sports field,on,43.41765497,-80.48671271
Mclennan Park Basketball Court 2,sports field,on,43.41775467,-80.48705191
Mclennan Park Basketball Net,sports field,on,43.41752826,-80.48691837
Mclennan Park Multi-Purpose Pad,sports field,on,43.41775493,-80.48705291
Mclennan Park Toboggan Hill,sports field,on,43.42019026,-80.49144355
Mclennan Park Volleyball Court,sports field,on,43.41758746,-80.48797698
Mclennan Skateboard Park,sports field,on,43.41908445,-80.48737158
Mcnabb Park,sports field,on,45.40941494,-75.70390694
Mcnicoll Park - Outdoor Tennis Court ( 1),sports field,on,43.79802626,-79.35406526
Mcnicoll Park - Outdoor Tennis Court ( 2),sports field,on,43.7981083,-79.35369188
Mcnicoll Park - Outdoor Tennis Court ( 3),sports field,on,43.79806812,-79.35387566
Meadowbreeze Park,sports field,on,45.27359949,-75.85434162
Meadowbrook Golf And Country Club,sports field,on,43.93790854,-79.3480032
Meadowbrook Park (Gloucester),sports field,on,45.42168955,-75.61240752
Meadowlands Public School,sports field,on,45.34471557,-75.73590704
Meadowlane Park School Ball Diamond 1,sports field,on,43.41870473,-80.52769615
Meadowlane Park School Ball Diamond 2,sports field,on,43.41784608,-80.5272459
Meadowlane Park School Soccer Field-1,sports field,on,43.41815854,-80.52754667
Meadowvale,sports field,on,43.57815948,-79.76305736
Meadowvale Sports Park,sports field,on,43.60673081,-79.76197003
Meadowvale Terrace Park,sports field,on,45.37851971,-75.72375832
Medhurst Park,sports field,on,45.3352632,-75.7440358
Meinzinger Soccer Park-1,sports field,on,43.42960164,-80.4916861
Meinzinger Soccer Park-2,sports field,on,43.42962256,-80.49212524
Meinzinger Soccer Park-3,sports field,on,43.42964328,-80.49256904
Meinzinger Soccer Park-4,sports field,on,43.43006966,-80.49450059
Meinzinger Soccer Park-5,sports field,on,43.43028726,-80.49473137
Merivale Gardens Park,sports field,on,45.32188984,-75.74005337
Merivale High School,sports field,on,45.34416362,-75.72639561
Metcalfe Public School,sports field,on,45.23392207,-75.46955648
Metropolitan Andrei,sports field,on,43.59349018,-79.61382804
Mid1,sports field,on,44.4464101,-79.76720587
Middlebury,sports field,on,43.56505791,-79.72346977
Midland Park Ball Diamond,sports field,on,43.44717348,-80.44868736
Midland Park Blast Ball,sports field,on,43.44754449,-80.44840785
Midland Park Soccer Field,sports field,on,43.44809769,-80.44758294
Mill Courtland C.C. Basketball Court,sports field,on,43.43887076,-80.48686107
Mill Run Golf Club,sports field,on,44.07796127,-79.22269957
Mill Valley Park - Outdoor Tennis Court ( 1),sports field,on,43.64341557,-79.58780012
Mill Valley Park - Outdoor Tennis Court ( 2),sports field,on,43.64334501,-79.58794771
Millbank Park Softball Diamond 1,sports field,on,43.47613609,-79.71659941
Millbank Park Softball Diamond 2,sports field,on,43.47588632,-79.71795629
Millcroft Golf Club,sports field,on,43.39219432,-79.808413
Millenium Park Sports Fields,sports field,on,45.4656927,-75.45137731
Miller's Grove,sports field,on,43.5729402,-79.75621053
Millers Point Park,sports field,on,45.22665806,-75.69543234
Millstone Park Soccer Field,sports field,on,43.43829468,-79.76927731
Millwood Park,sports field,on,43.6329592,-79.57706822
Millwood Park - Outdoor Tennis Court ( 1),sports field,on,43.63202211,-79.57917903
Millwood Park - Outdoor Tennis Court ( 2),sports field,on,43.6319731,-79.57882863
Millwood Park - Outdoor Tennis Court ( 3),sports field,on,43.63199695,-79.57900318
Mimico Memorial Park - Outdoor Tennis Court ( 1),sports field,on,43.60917779,-79.493644
Mimico Memorial Park - Outdoor Tennis Court ( 2),sports field,on,43.6092118,-79.49348227
Mimico Memorial Park - Outdoor Tennis Court ( 3),sports field,on,43.60914378,-79.4938036
Mimico Memorial Park Tennis Clubhouse,sports field,on,43.60893539,-79.4935712
Minto Recreation Complex - Barrhaven,sports field,on,45.25163533,-75.73364236
Mississauga,sports field,on,43.62406476,-79.70246134
Mississauga - Meadowvale Rotary Park,sports field,on,43.54986605,-79.73472861
Mississauga Field Office - Phase Ii,sports field,on,43.59891172,-79.57613912
Mississauga Hockey League,rink,on,43.52044835,-79.70294024
Mississaugua Golf And Country Club,sports field,on,43.55042401,-79.62644189
Moffatt Farm Veterans Park,sports field,on,45.35982658,-75.69419399
Moha River Oaks Golf Centre,sports field,on,43.44389313,-79.66691766
Mohawk Bocce,sports field,on,43.13867574,-80.23144604
Mohawk Soccer,sports field,on,43.13838584,-80.23452506
Mohawk Volley Ball,sports field,on,43.13747535,-80.23329998
Molesworth Bowling Lanes,miscellaneous,on,43.78051619,-81.07543952
Moloughney Park,sports field,on,45.27260368,-75.75219578
Monsignor Doyle High School,sports field,on,43.33905931,-80.29859817
Monsignor Gleason School Ball Diamond 1,sports field,on,43.44400383,-80.5304005
Monsignor Haller Elementary School Ball Diamond,sports field,on,43.4177798,-80.49312721
Montclair Public School. Softball Diamond,sports field,on,43.46442997,-79.69823785
Montgomery Park 1/2 Baskeball Court,sports field,on,43.43989188,-80.45703951
Montgomery Park Soccer Field,sports field,on,43.43892612,-80.45770388
Montgomery Park Tennis Court,sports field,on,43.43994532,-80.45732265
Mooney's Bay Park,sports field,on,45.37047316,-75.69407411
Moonlight Beach Field,sports field,on,46.47981555,-80.90627803
Moore Park - Outdoor Tennis Court ( 1),sports field,on,43.79164456,-79.43456388
Moore Park - Outdoor Tennis Court ( 2),sports field,on,43.79168405,-79.43438119
Moore Park - Outdoor Tennis Court ( 3),sports field,on,43.79172451,-79.43419849
Moorevale Park - Outdoor Tennis Court ( 1),sports field,on,43.69325809,-79.38236127
Moorevale Park - Outdoor Tennis Court ( 2),sports field,on,43.69315927,-79.38282529
Moorevale Park - Outdoor Tennis Court ( 3),sports field,on,43.69319256,-79.38267109
Moorevale Park - Outdoor Tennis Court ( 4),sports field,on,43.6932248,-79.3825169
Moorevale Park - Outdoor Tennis Court ( 5),sports field,on,43.69312702,-79.38297804
Moorevale Park Lawn Bowling And Tennis Club,sports field,on,43.69358275,-79.38223315
Morden Park Soccer Field,sports field,on,43.43430169,-79.68745144
Morden Park Softball Diamond,sports field,on,43.43510991,-79.68714609
Morgan Park Soccer Field,sports field,on,43.42642801,-80.42140451
Morning Star Middle,sports field,on,43.71481565,-79.64862506
Morrison Park,sports field,on,45.34477577,-75.79410056
Morrison Park Ball Diamond,sports field,on,43.43039339,-80.41487634
Morrison Park Soccer Field-1,sports field,on,43.43158234,-80.41334354
Morrison Park Soccer Field-2,sports field,on,43.43087446,-80.41346722
Morrison Park Soccer Field-3,sports field,on,43.43069226,-80.41552255
Morton Way,sports field,on,43.65641795,-79.75212095
Moss Park - Outdoor Tennis Court ( 1),sports field,on,43.65512985,-79.37227743
Moss Park - Outdoor Tennis Court ( 2),sports field,on,43.6551667,-79.37211602
Mother Teresa High School,sports field,on,45.28339311,-75.73964094
Mount Charles Park,sports field,on,43.675255,-79.68294017
Mount Forest Golf Club,sports field,on,44.05405075,-80.79300477
Mount Pleasant Village,sports field,on,43.67756598,-79.82374861
Mount Royal,sports field,on,43.79093417,-79.74903744
Mountain Ash,sports field,on,43.77136874,-79.74384407
Mountain Meadows Park,sports field,on,45.28422432,-75.68440647
Mowat Farm Park,sports field,on,45.27850803,-75.76581598
Mulligan Park,sports field,on,45.29205734,-75.73627817
Multi-Purpose Field,sports field,on,43.37890372,-80.49031049
Munn's Creek Park Soccer Field,sports field,on,43.4660161,-79.72184906
Munn's Public School Soccer Field,sports field,on,43.46666373,-79.7086764
Munns Public School Softball Diamond,sports field,on,43.46693228,-79.70886271
Munster Elementary School,sports field,on,45.162433,-75.94066328
Munster North Park,sports field,on,45.1672768,-75.94590787
Mutchmor Public School,sports field,on,45.4010815,-75.69207231
My Tabletennis Club,sports field,on,43.59418837,-79.5921649
Mystic Ridge Golf Course,sports field,on,43.48546554,-79.781505
Nahani Way,sports field,on,43.61554116,-79.65007257
Nanaimo Park,sports field,on,45.34271413,-75.79893711
National Golf Club Of Canada,sports field,on,43.8100618,-79.57663586
National Pines Golf Club,sports field,on,44.32156669,-79.65491053
Naughton Community Centre,sports field,on,46.40111663,-81.19579251
Nautical Park Basketball Court,sports field,on,43.38668394,-79.72781143
Nautical Park Soccer Field,sports field,on,43.38618508,-79.72849902
Navan Centennial Park,sports field,on,45.42001522,-75.42321093
Ncc Aubrey Moodie Park,sports field,on,45.31093265,-75.82376768
Neill Nesbitt Park,sports field,on,45.2878659,-75.74729323
Neilson Park (Scarborough District),sports field,on,43.81267,-79.2257068
Nepean Creek Park / Charmaine Hooper Fields,sports field,on,45.34344529,-75.72044123
Nepean High School,sports field,on,45.38300808,-75.75944962
Nepean Lawn Bowls,sports field,on,45.32615479,-75.74656303
Nepean Sportsplex Park,sports field,on,45.32621282,-75.74360732
New Central Public School Soccer Field 1,sports field,on,43.45442135,-79.66235605
New Edinburgh Park,sports field,on,45.43822681,-75.68721013
New Unnamed Elementary School-1,sports field,on,43.3711996,-80.43983465
New Unnamed Elementary School-2,sports field,on,43.37130096,-80.43923447
New Unnamed Elementary School-3,sports field,on,43.37140643,-80.43863781
Niagara Falls Golf Club,sports field,on,43.08387256,-79.14982781
Niagara Sports Practice Centre,sports field,on,43.17846318,-79.18055084
Niagara-On-The-Lake Golf Club,sports field,on,43.25945085,-79.07291323
Ninth Line Sports Park,sports field,on,43.51113635,-79.69986579
Nobleton Lakes Golf Club,sports field,on,43.93648222,-79.64776449
Norfolk Golf And Country Club,sports field,on,42.83724476,-80.29646885
Norfolk Youth Soccer Park,sports field,on,42.82732208,-80.33821979
Norman Johnston Secondary Alternate Program,sports field,on,45.43698193,-75.54992098
Normandy Park Basketball Court,sports field,on,43.44440413,-79.67997188
North Bendale Park - Outdoor Tennis Court ( 1),sports field,on,43.77006118,-79.24578847
North Bendale Park - Outdoor Tennis Court ( 2),sports field,on,43.770025,-79.24596241
North Bendale Park - Outdoor Tennis Court ( 3),sports field,on,43.76998679,-79.24613777
North Huron Community Soccer Fields,sports field,on,43.72951616,-81.43489567
North Huron Wescast Community Center,community centre,on,43.88002966,-81.31342867
North Mississauga Soccer Club,sports field,on,43.59150584,-79.72465182
North Park,sports field,on,43.7203535,-79.75095734
North Park - Outdoor Tennis Court ( 1),sports field,on,43.71827696,-79.47183506
North Park - Outdoor Tennis Court ( 2),sports field,on,43.71830252,-79.47166319
North Park Soccer Field 1,sports field,on,43.46712764,-79.75304538
North Park Soccer Field 2,sports field,on,43.46668561,-79.75210256
North Park Track,sports field,on,43.16885686,-80.26457283
North Vineyard Park,sports field,on,45.47372927,-75.55061422
North Vineyard Sports Fields,sports field,on,45.47578992,-75.54806464
North York Tennis Club,sports field,on,43.7662024,-79.40805249
Northeastern Elementary School,sports field,on,46.55957866,-80.85828625
Northwood,sports field,on,43.67467739,-79.77435476
Norwood Park - Outdoor Tennis Court ( 1),sports field,on,43.68261507,-79.3029781
Norwood Park - Outdoor Tennis Court ( 2),sports field,on,43.68254627,-79.30330383
Norwood Park - Outdoor Tennis Court ( 3),sports field,on,43.68251079,-79.3034667
Norwood Park - Outdoor Tennis Court ( 4),sports field,on,43.68265055,-79.30281523
Norwood Park - Outdoor Tennis Court ( 5),sports field,on,43.68258176,-79.30314096
Notre Dame,sports field,on,43.7180939,-79.77767044
Notre Dame High School,sports field,on,45.37804665,-75.75732099
Notre-Dame-Des-Champs Park,sports field,on,45.4276233,-75.4925272
Nottawasaga Inn Golf Course,sports field,on,44.16684675,-79.80016596
Nottinghill Park Soccer Field 1,sports field,on,43.44011229,-79.72194028
Nottinghill Park Soccer Field 2,sports field,on,43.43985498,-79.72159451
Nottinghill Park Softball Diamond,sports field,on,43.44097466,-79.72296745
Oak Gables Golf Club & Driving Range,sports field,on,43.2000469,-80.03021411
Oak Hall Par 3 Golf Course,sports field,on,43.06963859,-79.07306313
Oakdale Golf And Country Club,sports field,on,43.73127049,-79.51540033
Oakes Park,sports field,on,42.9215334,-78.9208996
Oaklands Golf Course,sports field,on,43.04637987,-79.08218933
Oakridge Golf Club,sports field,on,44.03594827,-79.03225671
Oakville Curling Club,rink,on,43.4516,-79.669413
Oakville Executive Golf Course,sports field,on,43.48546554,-79.781505
Oakville Family Badminton Club,sports field,on,43.488956,-79.698051
Oakville Golf Club,sports field,on,43.45668584,-79.69839807
Oakville Little League Baseball,sports field,on,43.45996,-79.67535
Oakville Old Timers Hockey League,rink,on,43.491724,-79.675534
Oakville Park Soccer Field 1,sports field,on,43.46674489,-79.70693081
Oakville Park Soccer Field 2,sports field,on,43.46637319,-79.70591772
Oakville Rangers Hockey Club,rink,on,43.404154,-79.729252
Oakville Senior Ladies Basketball League,sports field,on,43.472159,-79.724388
Oakville Trafalgar Secondary School Soccer Field,sports field,on,43.47190696,-79.65304471
Oakwood Golf Club,sports field,on,43.32020234,-81.75197503
Oakwood Public School Soccer Field,sports field,on,43.44756527,-79.68437662
Old Abbey Park Basketball Court,sports field,on,43.44454912,-79.71073195
Old Abbey Park Tennis Courts,sports field,on,43.44460015,-79.71047199
Old Mill Site Park - Outdoor Tennis Court ( 1),sports field,on,43.65111594,-79.49046919
Old Mill Site Park - Outdoor Tennis Court ( 2),sports field,on,43.65114304,-79.49029291
Old Mill Site Park - Outdoor Tennis Court ( 3),sports field,on,43.65082075,-79.49020169
Old Mill Site Park - Outdoor Tennis Court ( 4),sports field,on,43.65057076,-79.49036348
Olmstead Park,sports field,on,45.34255419,-75.74601425
Ontario Royals Baseball Club,sports field,on,43.469842,-79.681792
Ontario Women's Hockey Association,rink,on,43.62637915,-79.66735669
Optimist Ball Park,sports field,on,43.89216727,-81.30152714
Optimist Youth Park,sports field,on,42.9178132,-78.9764857
Orange Field,sports field,on,43.13301125,-80.29067058
Orangeville Golf Club,sports field,on,43.89260139,-80.06261162
Orchard Baseball,sports field,on,43.14592786,-80.21458994
Orchard Beach Golf & Country Club,sports field,on,44.25737677,-79.48289823
Oriole Park - North York - Outdoor Tennis Court ( 1),sports field,on,43.78203982,-79.35078455
Oriole Park - North York - Outdoor Tennis Court ( 2),sports field,on,43.78174711,-79.35088216
Oriole Park - North York - Outdoor Tennis Court ( 3),sports field,on,43.78176402,-79.35071429
Oriole Park - North York - Outdoor Tennis Court ( 4),sports field,on,43.78201949,-79.35095007
Oriole Park - Toronto - Outdoor Tennis Court ( 1),sports field,on,43.6969922,-79.39928015
Oriole Park - Toronto - Outdoor Tennis Court ( 2),sports field,on,43.69695834,-79.39944322
Orléans Tennis Club,sports field,on,45.4745332,-75.52593922
Orlando Park Annex,sports field,on,45.38200599,-75.65643252
Osgoode Community Centre,sports field,on,45.14648651,-75.60246157
Osgoode Public School,sports field,on,45.14622733,-75.60407922
Osgoode Township High School,sports field,on,45.22884563,-75.47160626
Osgoode Village Park,sports field,on,45.14774151,-75.59926801
Oshawa Airport Golf Club,sports field,on,43.92058825,-78.90313285
Oshawa Curling Club,rink,on,43.90074955,-78.85579686
Oshawa Golf Club,sports field,on,43.90623925,-78.87422024
Osp1,sports field,on,44.41558239,-79.68716258
Osprey Valley Golf Course,sports field,on,43.84884688,-80.04400659
Osprey Woods,sports field,on,43.56269201,-79.76178222
Ottawa Athletic Club (Tennis),sports field,on,45.40142594,-75.61308544
Ottawa Business Park,sports field,on,45.38081612,-75.6230897
Ottawa Hunt & Golf Club,sports field,on,45.33766532,-75.68591094
Ottawa Hunt And Golf Club,sports field,on,45.33774512,-75.68574393
Ottawa New Edinburgh Club,sports field,on,45.45581905,-75.6770325
Ottawa Stadium,sports field,on,45.42121655,-75.65357083
Ottawa Technical Secondary School,sports field,on,45.43124783,-75.64650424
Ottawa Tennis And Lawn Bowling Club,sports field,on,45.38888275,-75.68675957
Otto Klotz Park,sports field,on,43.39573634,-80.34874335
Ouellette Park,sports field,on,45.4513114,-75.49022928
Our Lady Of Good Voyage,sports field,on,43.59214609,-79.71222327
Our Lady Of Grace Ball Diamond 1,sports field,on,43.41978178,-80.47910828
Our Lady Of Grace Ball Diamond 2,sports field,on,43.41982707,-80.48006662
Our Lady Of Grace Catholic School Soccer Field,sports field,on,43.41935384,-80.47917778
Our Lady Of Grace Soccer Field,sports field,on,43.4198161,-80.47948432
Our Lady Of Lourdes,sports field,on,43.7909902,-79.74674508
Our Lady Of Mercy,sports field,on,43.5693015,-79.73464048
Our Lady Of Mt. Carmel,sports field,on,43.57398097,-79.77155446
Our Lady Of Peace,sports field,on,43.67439921,-79.78395847
Our Lady Of Providence,sports field,on,43.74454988,-79.75954282
Ourland Park - Outdoor Tennis Court ( 1),sports field,on,43.61631438,-79.50956085
Ourland Park - Outdoor Tennis Court ( 2),sports field,on,43.61627647,-79.50973223
Overbrook Park,sports field,on,45.42531742,-75.65556527
Owenwood,sports field,on,43.52511873,-79.60956706
Owl Park,sports field,on,45.35558804,-75.6642121
Oxford Park Soccer Field,sports field,on,43.45743328,-79.71209496
Pai1,sports field,on,44.3574108,-79.63972714
Palermo Park Softball Diamond 1,sports field,on,43.44031093,-79.77458201
Palermo Park Softball Diamond 2,sports field,on,43.4413844,-79.77535482
Palgrave Tennis Courts,sports field,on,43.95261312,-79.83697091
Palmerston Park,sports field,on,45.42942146,-75.62235003
Park Lawn Park - Outdoor Tennis Court ( 1),sports field,on,43.63924231,-79.4953937
Park Lawn Park - Outdoor Tennis Court ( 2),sports field,on,43.63920899,-79.49554973
Park Lawn Park - Outdoor Tennis Court ( 3),sports field,on,43.63927564,-79.49523155
Park Lawn Park - Outdoor Tennis Court ( 4),sports field,on,43.63917566,-79.49570423
Parkshore Golf Club,sports field,on,43.73306675,-79.6479846
Parkway,sports field,on,43.67691183,-79.74023783
Parkway School,sports field,on,43.3960418,-80.37925905
Parkway South Tennis Clubhouse,sports field,on,43.75468027,-79.31915436
Parson Park,sports field,on,43.12415063,-80.25742217
Pauline Vanier,sports field,on,43.64669365,-79.73558016
Pauline Vanier Park,sports field,on,45.3676812,-75.67705341
Peach Trees Executive Golf Course,sports field,on,43.24863561,-79.10464071
Pebble Trail Park,sports field,on,45.26381775,-75.58361329
Pebblestone Golf Course,sports field,on,43.93210866,-78.81140323
Peel Alternative School North,sports field,on,43.67803945,-79.7331966
Peel Alternative School South,sports field,on,43.58258295,-79.55478809
Peel Village Golf Club,sports field,on,43.6681958,-79.72495789
Pelee Woods Park Basketball Court,sports field,on,43.47196257,-79.71523704
Pelham Hills Golf And Country Club,sports field,on,42.9873338,-79.30022226
Pelmo Park - Outdoor Tennis Court ( 1),sports field,on,43.71397485,-79.51906095
Pelmo Park - Outdoor Tennis Court ( 2),sports field,on,43.71394288,-79.51924618
Pelmo Park - Outdoor Tennis Court ( 3),sports field,on,43.71391357,-79.51942956
Peninsula Lakes Golf Club,sports field,on,43.04670868,-79.33928362
Percy Carter Park,sports field,on,42.8419706,-80.30916537
Pere Renee French Catholic Ss 1,sports field,on,43.42504895,-80.38374759
Pere Renee French Catholic Ss 2,sports field,on,43.42575202,-80.38238034
Peter Hallman Ball Yard - Ball Diamond 1,sports field,on,43.42350857,-80.46709065
Peter Hallman Ball Yard - Ball Diamond 2,sports field,on,43.4226411,-80.46717254
Peter Hallman Ball Yard - Ball Diamond 3,sports field,on,43.42238166,-80.4659285
Petrescue Park,sports field,on,43.58171179,-79.56613902
Petro Canada Park,sports field,on,43.50344912,-79.622109
Pheasant Run Golf Club,sports field,on,44.09092266,-79.38068642
Philip Pocock,sports field,on,43.62441233,-79.6247007
Pickering Golf Club,sports field,on,43.88057894,-79.08177181
Pickford Park,sports field,on,45.30842337,-75.88222531
Pierre Rocque Ball Diamond,sports field,on,45.47450644,-75.52709766
Pierre Rocque Park,sports field,on,45.47586858,-75.52452748
Pilgrim's Way Park Soccer Field 1,sports field,on,43.43458188,-79.72700456
Pine Glen Park Soccer Field 1,sports field,on,43.45006507,-79.75413275
Pine Glen Park Soccer Field 2,sports field,on,43.44919791,-79.75294207
Pine Glen Park Soccer Field 3,sports field,on,43.44863564,-79.75380135
Pine Glen Park Soccer Field 4,sports field,on,43.44946946,-79.75494763
Pine Glen Soccer Centre,sports field,on,43.448282,-79.757134
Pine Glen Soccer Complex,sports field,on,43.44866638,-79.75654739
Pine Point Park - Outdoor Tennis Court ( 1),sports field,on,43.71129856,-79.54979383
Pine Point Park - Outdoor Tennis Court ( 2),sports field,on,43.71133286,-79.54961871
Pine Point Park - Outdoor Tennis Court ( 3),sports field,on,43.71265415,-79.54350184
Pine Point Park - Outdoor Tennis Court ( 4),sports field,on,43.71269488,-79.5433256
Pine Point Park Tennis Clubhouse,sports field,on,43.71256193,-79.54408584
Pine Valley Golf Club,sports field,on,42.7358835,-80.34705919
Pinecrest Park Sports Fields,sports field,on,45.3474607,-75.77475624
Pinecrest Public School,sports field,on,45.34447674,-75.78576867
Pinecrest Recreation Complex And Park,sports field,on,45.35051919,-75.77603212
Pinegrove Tennis Court,sports field,on,42.78137717,-80.4552872
Pineland Greens Golf Club,sports field,on,43.35897613,-80.01118998
Pinery Park Soccer Field 1,sports field,on,43.49903456,-79.6956463
Pinery Park Soccer Field 2,sports field,on,43.49869079,-79.69505965
Pines Of Georgina Golf Club,sports field,on,44.33708506,-79.2106384
Pineview Golf Course,sports field,on,45.42564743,-75.59875904
Pineview Park,sports field,on,45.42241294,-75.60313809
Pioneer Park School Ball Diamond,sports field,on,43.39638678,-80.44396154
Pioneer Park School Soccer Field,sports field,on,43.39637433,-80.44330377
Pioneer Plains Park,sports field,on,45.27713489,-75.93356794
Piper's Heath Golf Club,sports field,on,43.52811615,-79.7689817
Pius Xii Catholic School,sports field,on,46.49194392,-80.92933683
Playfair Park,sports field,on,45.39153112,-75.64580932
Pleasant Baseball,sports field,on,43.13174914,-80.30171288
Plouffe Park,sports field,on,45.40717263,-75.7139802
Plowman's Park,sports field,on,43.58267934,-79.74946484
Plunge Aquatic Centre,pool,on,44.50183631,-80.31146498
Plymouth Park Soccer Club,sports field,on,42.978731,-79.245416
Point Farms Mini Golf,sports field,on,43.80287402,-81.69861499
Polish Alliance Of Canada Hamilton Incorporated,community centre,on,43.2525658,-79.8200259
Ponderosa Nature Resort,miscellaneous,on,43.36984882,-80.0780416
Pope John Paul Ii,sports field,on,43.8902098,-79.74864263
Poplar Road Park,sports field,on,43.81924694,-79.28743232
Port Colborne Country Club,sports field,on,42.88437134,-79.34069474
Port Credit,sports field,on,43.56254195,-79.58661676
Port Dover Sports Park,sports field,on,42.79017191,-80.21376103
Port Perry Curling Club,rink,on,44.1071002,-78.9562206
Port Rowan Tennis Courts,sports field,on,42.62160469,-80.45202592
Port Rowan Water Tower Park,sports field,on,42.63066016,-80.45198757
Port Royal Park,sports field,on,43.6419545,-79.353165
Portobello Park,sports field,on,45.4571257,-75.47062045
Portuguese Club Of Cambridge,sports field,on,43.39822609,-80.27946377
Post Corner's Public School Soccer Field,sports field,on,43.47494628,-79.7155879
Post Park Soccer Field,sports field,on,43.45912803,-79.66802886
Postridge Park Soccer Field,sports field,on,43.48738772,-79.71125558
Potvin Park Sports Field,sports field,on,45.45758482,-75.59213853
Prairie Drive Park - Outdoor Tennis Court ( 1),sports field,on,43.69675134,-79.28492538
Prairie Drive Park - Outdoor Tennis Court ( 2),sports field,on,43.69681044,-79.2847669
Prairie Drive Park - Outdoor Tennis Court ( 3),sports field,on,43.69687151,-79.28460568
Presland Park,sports field,on,45.42263672,-75.6492868
Preston High School,sports field,on,43.39072147,-80.36707237
Preston Legion - Civic Park,sports field,on,43.39948567,-80.35616336
Pri1,sports field,on,44.37654655,-79.73439759
Prince Of Wales Park - Outdoor Tennis Court ( 1),sports field,on,43.59861493,-79.49893224
Prince Of Wales Park - Outdoor Tennis Court ( 2),sports field,on,43.59885933,-79.49903764
Prince Of Wales Park - Outdoor Tennis Court ( 3),sports field,on,43.59898665,-79.4990875
Prince Of Wales Park - Outdoor Tennis Court ( 4),sports field,on,43.59873166,-79.49897992
Princess Anne Park - Outdoor Tennis Court ( 1),sports field,on,43.67270221,-79.54023202
Princess Anne Park - Outdoor Tennis Court ( 2),sports field,on,43.67279909,-79.54009938
Princess Louise Park,sports field,on,45.48234842,-75.49454836
Promenade Meadows,sports field,on,43.58788845,-79.77638272
Pros Golf Centre,sports field,on,43.19708042,-79.76369223
Provence Park,sports field,on,45.46164252,-75.45635636
Prueter School Ball Diamond,sports field,on,43.4692174,-80.49107158
Public Tennis Courts,sports field,on,45.35613172,-75.79833132
Q. E. Park Tennis Court,sports field,on,43.40610366,-79.72041231
Queen Elizabeth Park Community Centre Basketball Court,sports field,on,43.40530982,-79.71972534
Queen Elizabeth Park Soccer Field 2,sports field,on,43.40511021,-79.72140284
Queen Elizabeth Park Soccer Field 3,sports field,on,43.40454309,-79.72062394
Queen Elizabeth Park Tennis Court,sports field,on,43.40556293,-79.72045111
Queen Elizabeth Park. Park Tennis Court,sports field,on,43.40574748,-79.72019009
Queen Elizabeth Public School,sports field,on,46.50677734,-80.99348559
Queen Elizabeth School Ball Diamond,sports field,on,43.43017486,-80.48502249
Queen Elizabeth School Soccer Field,sports field,on,43.42992539,-80.48505036
Queen Elizabeth Sr.,sports field,on,43.56943581,-79.59566608
Queen Of Heaven,sports field,on,43.57851509,-79.56777165
Queen Street,sports field,on,43.66987319,-79.77326628
Queensmount Multipurpose Sports Building,sports field,on,43.43398558,-80.51280417
Queensmount School Ball Diamond 1,sports field,on,43.43280968,-80.51376552
Queensmount School Ball Diamond 2,sports field,on,43.43358781,-80.51396713
Queensmount School Soccer Field,sports field,on,43.43303795,-80.51248709
Queenston Drive,sports field,on,43.56146969,-79.66276481
Queenston Golf Club,sports field,on,43.16010655,-79.08211579
Queensway Park,sports field,on,43.6265012,-79.5049479
Queensway Park - Outdoor Tennis Court,sports field,on,43.62657891,-79.50594856
Queenswood Heights Centennial Park And Community Centre,sports field,on,45.4704184,-75.50716195
Queenswood Ridge Park,sports field,on,45.47694974,-75.50367761
Queenswood/Fallingbrook Tennis Club,sports field,on,45.47129521,-75.50765749
Queenswood/Fallingbrook Tennis Club - Kinsella,sports field,on,45.46795,-75.49816667
Quinn And Logan,sports field,on,46.47348158,-81.02913626
R. George Pushman Park,sports field,on,45.35963413,-75.64887283
R. H. Murray Sports Complex,sports field,on,46.38150359,-81.31613025
R.L Beattie Public School,sports field,on,46.45165818,-80.99392358
R.L. Beattie Public School,sports field,on,46.45134218,-80.99390566
Rabbi Bulka Kindness Park,sports field,on,45.38547283,-75.64650329
Ralph Street Park,sports field,on,45.25794451,-75.91680169
Ramsden Park - Outdoor Tennis Court ( 1),sports field,on,43.67626161,-79.39151097
Ramsden Park - Outdoor Tennis Court ( 2),sports field,on,43.67623209,-79.39167044
Ramsden Park - Outdoor Tennis Court ( 3),sports field,on,43.67616925,-79.39199285
Ramsden Park - Outdoor Tennis Court ( 4),sports field,on,43.67620134,-79.39183345
Rancourt Park,sports field,on,45.46367561,-75.46002674
Raoul Wallenberg Park,sports field,on,45.35054391,-75.714139
Rathwood District Park,sports field,on,43.61971482,-79.61429017
Rattlesnake Point Golf Club,sports field,on,43.48203043,-79.81567021
Raven Park,sports field,on,45.37624599,-75.74116108
Ravenscroft Park,sports field,on,45.35461996,-75.92012736
Ravina Gardens - Outdoor Tennis Court ( 1),sports field,on,43.65990043,-79.46973613
Ravina Gardens - Outdoor Tennis Court ( 2),sports field,on,43.65984686,-79.46959546
Ravina Gardens - Outdoor Tennis Court ( 3),sports field,on,43.65960104,-79.46977542
Ravina Gardens - Outdoor Tennis Court ( 4),sports field,on,43.65965168,-79.469913
Ravine Park,sports field,on,46.5588604,-80.86815556
Ravine Park (Cumberland),sports field,on,45.47025509,-75.51188445
